id,lemma,question_text,correct_answer,difficulty_band,lexical_band,pos,topic_tag,active,freq_rank,level,bin_name,cefr_estimate,concept_group,donor_eligible
9307,"informática","Что значит это слово?

informática","информатика",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,5961,,10K,B2,"informática",0
9308,infraestrutura,"Что значит это слово?

infraestrutura","инфраструктуры",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3268,,5K,B1,infraestrutura,0
9309,"infância","Что значит это слово?

infância","детство",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1932,,2K,B1,"infância",0
9310,iniciativa,"Что значит это слово?

iniciativa","инициатива",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1816,,2K,B1,iniciativa,0
9311,"injeção","Что значит это слово?

injeção","инъекция",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9512,,10K,C1,"injeção",0
9312,"injustiça","Что значит это слово?

injustiça","несправедливость",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8065,,10K,C1,"injustiça",0
9313,"inocência","Что значит это слово?

inocência","невинность",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7784,,10K,C1,"inocência",0
9314,"inovação","Что значит это слово?

inovação","инновация",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,4829,,5K,B2,"inovação",0
9315,inseto,"Что значит это слово?

inseto","насекомое",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9063,,10K,C1,inseto,0
9316,"instalação","Что значит это слово?

instalação","устано́вка",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,2951,,5K,B1,"instalação",0
9317,instituto,"Что значит это слово?

instituto","институт",1K,1K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,897,,1K,A2,instituto,0
9318,instrutor,"Что значит это слово?

instrutor","инструктор",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9870,,10K,C1,instrutor,0
9319,"instrução","Что значит это слово?

instrução","образование",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6079,,10K,B2,"instrução",0
9320,integral,"Что значит это слово?

integral","интеграл",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,4486,,5K,B2,integral,0
9321,"intenção","Что значит это слово?

intenção","намерение",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1891,,2K,B1,"intenção",0
9322,interessar,"Что значит это слово?

interessar","интересовать",10K,10K,verb,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9872,,10K,C1,interessar,0
9323,interface,"Что значит это слово?

interface","интерфейс",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,5863,,10K,B2,interface,0
9324,interpretar,"Что значит это слово?

interpretar","интерпретировать",10K,10K,verb,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7172,,10K,C1,interpretar,0
9325,intervalo,"Что значит это слово?

intervalo","интервал",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3912,,5K,B2,intervalo,0
9326,"intuição","Что значит это слово?

intuição","интуиция",20K,20K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,10911,,20K,C1,"intuição",0
9327,"invasão","Что значит это слово?

invasão","вторжение",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3149,,5K,B1,"invasão",0
9328,inventar,"Что значит это слово?

inventar","выдумывать",10K,10K,verb,build:pilot_ptpt_001_enriched:safe_promote_v2,1,7931,,10K,C1,inventar,1
9329,"inventário","Что значит это слово?

inventário","инвентаризация",20K,20K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,11658,,20K,C1,"inventário",0
9330,"invenção","Что значит это слово?

invenção","изобретение",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7787,,10K,C1,"invenção",0
9331,investimento,"Что значит это слово?

investimento","инвестиции",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3150,,5K,B1,investimento,0
9332,"inácio","Что значит это слово?

inácio","игнатий",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6307,,10K,B2,"inácio",0
9333,"inês","Что значит это слово?

inês","агнес",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9068,,10K,C1,"inês",0
9334,ira,"Что значит это слово?

ira","гнев",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,5314,,10K,B2,ira,0
9335,iraque,"Что значит это слово?

iraque","ирак",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3996,,5K,B2,iraque,0
9336,irlanda,"Что значит это слово?

irlanda","ирландия",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7037,,10K,C1,irlanda,0
9337,ironia,"Что значит это слово?

ironia","ирония",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,5963,,10K,B2,ironia,0
9338,"irã","Что значит это слово?

irã","иран",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,5215,,10K,B2,"irã",0
9339,"irão","Что значит это слово?

irão","иран",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1785,,2K,B1,"irão",0
9340,"isaías","Что значит это слово?

isaías","исайя",20K,20K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,12090,,20K,C2,"isaías",0
9341,"islândia","Что значит это слово?

islândia","исландия",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9207,,10K,C1,"islândia",0
9342,israel,"Что значит это слово?

israel","израиль",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1933,,2K,B1,israel,0
9343,italiano,"Что значит это слово?

italiano","итальянский язык",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3088,,5K,B1,italiano,0
9344,jacob,"Что значит это слово?

jacob","яков",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6776,,10K,B2,jacob,0
9345,jaime,"Что значит это слово?

jaime","джеймс",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7935,,10K,C1,jaime,0
9346,jamaica,"Что значит это слово?

jamaica","ямайка",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9208,,10K,C1,jamaica,0
9347,janeiro,"Что значит это слово?

janeiro","январь",1K,1K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,259,,1K,A1,janeiro,0
9348,jejum,"Что значит это слово?

jejum","пост",20K,20K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,11095,,20K,C1,jejum,0
9349,"jerusalém","Что значит это слово?

jerusalém","иерусалим",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,5752,,10K,B2,"jerusalém",0
9350,joel,"Что значит это слово?

joel","иои́ль",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8213,,10K,C1,joel,0
9351,joelho,"Что значит это слово?

joelho","колено",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6084,,10K,B2,joelho,0
9352,jonas,"Что значит это слово?

jonas","книга ионы",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6310,,10K,B2,jonas,0
9353,jorge,"Что значит это слово?

jorge","георгий",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1574,,2K,B1,jorge,0
9354,jornalista,"Что значит это слово?

jornalista","журналист",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1539,,2K,B1,jornalista,0
9355,"josé","Что значит это слово?

josé","иосиф",1K,1K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,567,,1K,A2,"josé",0
9356,"joão","Что значит это слово?

joão","иван",1K,1K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,673,,1K,A2,"joão",0
9357,judas,"Что значит это слово?

judas","иу́да",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9362,,10K,C1,judas,0
9358,judeu,"Что значит это слово?

judeu","евреи",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,5754,,10K,B2,judeu,0
9359,julho,"Что значит это слово?

julho","июль",1K,1K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,603,,1K,A2,julho,0
9360,junho,"Что значит это слово?

junho","июнь",1K,1K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,492,,1K,A1,junho,0
9361,"jurisdição","Что значит это слово?

jurisdição","юрисди́кция",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7937,,10K,C1,"jurisdição",0
9362,"juízes","Что значит это слово?

juízes","книга судей израилевых",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,4489,,5K,B2,"juízes",0
9363,"júlio","Что значит это слово?

júlio","юлий",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7175,,10K,C1,"júlio",0
9364,"laboratório","Что значит это слово?

laboratório","лаборатория",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,2329,,5K,B1,"laboratório",0
9365,lamento,"Что значит это слово?

lamento","жалоба",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6781,,10K,B2,lamento,0
9366,"lançamento","Что значит это слово?

lançamento","выпуск",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1215,,2K,A2,"lançamento",0
9367,laranja,"Что значит это слово?

laranja","апельсин",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3918,,5K,B2,laranja,0
9368,largura,"Что значит это слово?

largura","ширина",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6441,,10K,B2,largura,0
9369,latim,"Что значит это слово?

latim","латынь",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9210,,10K,C1,latim,0
9370,lava,"Что значит это слово?

lava","лава",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3702,,5K,B2,lava,0
9371,lealdade,"Что значит это слово?

lealdade","верность",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7654,,10K,C1,lealdade,0
9372,"leilão","Что значит это слово?

leilão","аукцион",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7655,,10K,C1,"leilão",0
9373,leite,"Что значит это слово?

leite","молоко",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1711,,2K,B1,leite,0
9374,leitor,"Что значит это слово?

leitor","читатель",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3338,,5K,B1,leitor,0
9375,lema,"Что значит это слово?

lema","девиз",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7042,,10K,C1,lema,0
9376,lenda,"Что значит это слово?

lenda","легенда",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3023,,5K,B1,lenda,0
9377,"leão","Что значит это слово?

leão","лев",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1981,,2K,B1,"leão",0
9378,liberdade,"Что значит это слово?

liberdade","свобода",1K,1K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,919,,1K,A2,liberdade,0
9379,lima,"Что значит это слово?

lima","лима",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1468,,2K,A2,lima,0
9380,"limão","Что значит это слово?

limão","лимон",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6316,,10K,B2,"limão",0
9381,"linguística","Что значит это слово?

linguística","лингвистика",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8357,,10K,C1,"linguística",0
9382,linux,"Что значит это слово?

linux","линукс",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,6206,,10K,B2,linux,0
9383,literatura,"Что значит это слово?

literatura","литература",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1576,,2K,B1,literatura,0
9384,livraria,"Что значит это слово?

livraria","книшный магазин",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8358,,10K,C1,shopping_money,0
9385,lixo,"Что значит это слово?

lixo","мусор",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1246,,2K,A2,lixo,0
9386,"lição","Что значит это слово?

lição","урок",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3419,,5K,B1,"lição",0
9387,lobo,"Что значит это слово?

lobo","волк",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,4408,,5K,B2,lobo,0
9388,logotipo,"Что значит это слово?

logotipo","логотип",20K,20K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,10746,,20K,C1,logotipo,0
9389,"logística","Что значит это слово?

logística","логистика",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8220,,10K,C1,"logística",0
9390,loucura,"Что значит это слово?

loucura","безумие",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,3270,,5K,B1,loucura,0
9391,"lourenço","Что значит это слово?

lourenço","лаврентий",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8644,,10K,C1,"lourenço",0
9392,lua,"Что значит это слово?

lua","луна",2K,2K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,1619,,2K,B1,lua,0
9393,luanda,"Что значит это слово?

luanda","луанда",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9072,,10K,C1,luanda,0
9394,lucro,"Что значит это слово?

lucro","профит",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,4932,,5K,B2,lucro,0
9395,"lápis","Что значит это слово?

lápis","карандаш",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8496,,10K,C1,"lápis",0
9396,"lésbica","Что значит это слово?

lésbica","лесбиянка",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9368,,10K,C1,"lésbica",0
9397,"líbano","Что значит это слово?

líbano","ливан",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,8497,,10K,C1,"líbano",0
9398,"líbia","Что значит это слово?

líbia","ливия",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7797,,10K,C1,"líbia",0
9399,"lógica","Что значит это слово?

lógica","логика",5K,5K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,2841,,5K,B1,"lógica",0
9400,"lúcio","Что значит это слово?

lúcio","луций",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,9073,,10K,C1,"lúcio",0
9401,macaco,"Что значит это слово?

macaco","обезьяна",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7308,,10K,C1,macaco,0
9402,macau,"Что значит это слово?

macau","макао",10K,10K,noun,build:pilot_ptpt_001_enriched:safe_promote_v2,0,7178,,10K,C1,macau,0
